groupid,event_id,created,name,status,time,updated,yes_rsvp_count,attendance_count,event_url,description,venue.id,venue.name,venue.lat,venue.lon,city,country
45494,250221702,1524858270000,Fashion photoshoot with model Christiane,past,1524924000000,1524932249000,2,2,https://www.meetup.com/nycphotography/events/250221702/,"<p>Sat 4/[masked]am $35 per photographer</p> <p>Join us Saturday (tomorrow) April 28 morning 10-11am to shoot Christiane (pics of model in pics section of event) wearing a custom made, hand painted, designer jean jacket (brand: denim rush, pic of jacket in pics section of event)</p> <p>we will shoot along the cherry walk, upper west Manhattan (more info about the location in the link below) 🌸🌸🌸</p> <p><a href=""http://www.giginyc.net/2012/03/cherry-walk-in-spring.html?m=1"" class=""linkified"">http://www.giginyc.net/2012/03/cherry-walk-in-spring.html?m=1</a></p> ",Null,Null,Null,Null,Null,Null
45494,249499628,1523029753000,"Back To The 80s & 90s Penthouse Party (2-1 Drinks, Comp Apps, DJ & More!)",past,1524268800000,1524293555000,27,27,https://www.meetup.com/nycphotography/events/249499628/,"<p>*PURCHASE TIX AT - <a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/"" class=""linkified"">https://dljparty.ticketleap.com/upscale-penthouse-party/dates/</a></p> <p>Back by popular demand we're taking you back, WAY back to our most popular Meetup Party! We'll have 2 For 1 Drinks, Complimentary Appetizers, DJ, Dancing, Giveaways and more! All this on the 20th Fl Empire Room with breathtaking views of NYC! And you will also have free VIP access to the rooftop with heated igloos!</p> <p>What to expect:<br/>• 2 for 1 Drinks (8-9pm)<br/>• Free Light Appetizers<br/>• Ice Breakers &amp; Giveaways<br/>• DJ &amp; Dancing to the best of the 80s &amp; 90s</p> <p>FAQs:</p> <p>Is this private? Yes, this party is 100% private.</p> <p>How should I dress? Neat casual. No sweats, hats, sneakers etc. Jeans ok.</p> <p>Is this event age/ethnic specific? No. It's a multi-group event and all are welcome, 21 &amp; older.</p> <p>Can I come alone? Yes, most will come on their own. So come alone or bring a friend or two - either way you will feel comfortable and have a great time.</p> <p>How many will be attending? This is a multi-Meetup group event. This page only shows a small portion of the actual attendees. 250+ members will attend like all our past 80s/90s parties.</p> <p>*Purchase online here - <a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/"" class=""linkified"">https://dljparty.ticketleap.com/upscale-penthouse-party/dates/</a></p> <p>*1st 15 are just $15 with discount code ""5"". Price will go up as event gets closer. $30 at door w/ RSVP, $35 w/o.</p> ",21138352,230 Fifth Ave Penthouse,40.675743103027344,-73.98123168945312,New York,us
45494,249685959,1523490903000,Sky High Wine Tasting - All Inclusive Event,past,1524178800000,1524198979000,15,15,https://www.meetup.com/nycphotography/events/249685959/,"<p>Join us for an incredible private wine tasting hosted by several social groups. We will have both red and white wines along with delicious chesses.</p> <p>There will also be detailed written tasting notes and maps of Italy to find your wines origin</p> <p>Tickets Here (<a href=""https://www.eventbrite.com/e/spring-wine-tasting-with-breath-taking-views-tickets-45007384298""><a href=""https://www.eventbrite.com/e/spring-wine-tasting-with-breath-taking-views-tickets-45007384298"" class=""linkified"">https://www.eventbrite.com/e/spring-wine-tasting-with-breath-taking-views-tickets-45007384298</a></a>)</p> <p>If you're new to wine or a die-hard fan, it's a great experience for all. This is such a fun wine tasting that sells out every time!</p> <p>$25 in advance or $40 at the door (if available)</p> <p>Members can stay for the after Party with live DJ and a live Fashion Show</p> ",1411703,SKYROOM TIMES SQUARE,40.75645065307617,-73.99252319335938,New York,us
45494,249425134,1522858115000,"Rooftop Sunday Fun-day Party (Drink Specials, Ice Breakers, & More!)",past,1523818800000,1523840166000,2,2,https://www.meetup.com/nycphotography/events/249425134/,"<p>*PURCHASE AT (Prepay Only Event) - <a href=""https://dljparty.ticketleap.com/sunday-funday-rooftop-party/dates/"" class=""linkified"">https://dljparty.ticketleap.com/sunday-funday-rooftop-party/dates/</a></p> <p>Join us for this special Sunday afternoon gathering at one of NYC's nicest rooftop lounges to see just how easy it is to meet like-minded friends in the city.</p> <p>We will be gathering on the outside East Terrace of The Empire Hotel Rooftop Lounge (in case of rain we will move inside). Meetup staff members will be on hand to welcome you and introduce you to others in the group.</p> <p>We'll have some fun ice-breaker games that will get you to meet others in the group. There will be cocktail specials and food is available from their menu.</p> <p>FAQs:<br/>Can I come alone? Yes, 90% of those attending this event will likely register on their own. You're welcome to bring as many non-member guests, friends &amp; co-workers as you’d like. Everyone just needs their own ticket. Our staff will be ready to greet you and introduce you to others whether you are on your own or with guests.</p> <p>Is this for singles only? No, there are many people in the group that are not single however a majority probably are. Couples will not feel uncomfortable. The focus of this event is to bring people together who are just looking to expand their horizons in the city.</p> <p>Dress Code? Keep it neat.</p> <p>Age-specific? 21+ Most of our events attract a wide range of ages 20’s-50’s.</p> <p>*PURCHASE AT (Prepay Only Event) - <a href=""https://dljparty.ticketleap.com/sunday-funday-rooftop-party/dates/"" class=""linkified"">https://dljparty.ticketleap.com/sunday-funday-rooftop-party/dates/</a></p> <p>*Limited # of tickets available for $10 with use of discount code ""5"" at checkout. Price will increase to $20 as events gets closer.</p> ",19025062,Empire Rooftop Lounge,40.7714729309082,-73.98246765136719,New York,us
45494,248559321,1520567468000,East Village Photo Walk,past,1523727000000,1523892819000,68,68,https://www.meetup.com/nycphotography/events/248559321/,"<p>• What we'll do<br/>Join us for a fun photo walk and introduction to street photography our group is a mix of amateurs and professionals so your sure to have a great time! We will go to some public gardens, historic buildings and other great fun places!</p> <p>• What to bring</p> <p>• Important to know</p> ",1051972,Tompkins Square Park,40.72605514526367,-73.98353576660156,New York,us
45494,249531847,1523076142000,Urban photoshoot with model Nichole,past,1523655000000,1523666280000,1,1,https://www.meetup.com/nycphotography/events/249531847/,"<p>don't miss our first spring photoshoot!! the weather will be nice next Friday and the days are getting longer!!</p> <p>join us next Fri 4/13 to shoot beautiful Nichole in urban Bushwick. outfit will be similar as the picture, we can bring a leather jacket too (picture 'Brooklyn girl's look). we have some great spots in mind and have some cool graffiti walls as backdrops!!</p> <p>time slot 1: 5:30-6:15pm - $40 per photographer<br/>time slot 2: 6:15-7pm - $40 per photographer</p> <p>both time slots for $75 per photographer</p> <p>limit: 4 photographers per time slot</p> <p>location: Bushwick, Brooklyn<br/>meeting spot will be provided once payment is received</p> ",21763902,TBA,40.70539855957031,-73.99629974365234,Broooklyn,us
45494,249395323,1522784440000,"Chinatown, NYC Photo Workshop",past,1523113200000,1523130602000,1,1,https://www.meetup.com/nycphotography/events/249395323/,"<p>START AT 11:00AM – 2:00PM<br/>YOUR 40% MeetUp DISCOUNT: $60</p> <p>SMALL GROUP LIVE WORKSHOP IN CHINATOWN THIS SATURDAY, APRIL 7TH</p> <p>For color and variety in NYC, it’s Chinatown. Roasted Ducks hanging in the window, fresh fish and vegetables, and people playing cards and Chinese checkers in the park, all on display. And the food is wonderful also. On this Field Composition outing, we will walk the streets and explore the vibrant stores.</p> <p>Close up images of brightly colored vegetables and fruits and the ever present buildings with character. Dumplings and Photography, what could be better? View images from a recent visit to this wonderful NYC neighborhood.</p> <p>For color and variety in NYC, it’s Chinatown. Roasted Ducks hanging in the window, fresh fish and vegetables, and people playing cards and Chinese checkers in the park, all on display. And the food is wonderful also. On this Field Composition outing, we will walk the streets and explore the vibrant stores.</p> <p>Close up images of brightly colored vegetables and fruits and the ever present buildings with character. Dumplings and Photography, what could be better? View images from a recent visit to this wonderful NYC neighborhood.</p> <p>Call Digital Photo Academy at[masked] or Richard at[masked]. Lots of people seem to hang up if our welcome recording comes on instead of a live voice, but we promise to return your message within a day or two if you leave one with your name and number. It would be even better if you included your e mail address as well as the date and city of the class you are considering. If leaving a voice mail message is not your thing, please email us at [masked] or [masked]. We will be happy to provide more details.</p> <p>Click here (<a href=""http://digitalphotoacademy.com/portfolio/new-york/"" class=""linkified"">http://digitalphotoacademy.com/portfolio/new-york/</a>) and scroll down to see a number of testimonials on these informative and inspirational workshops.</p> ",25378622,Adjacent to Columbus Park in Chinatown,0.0,0.0,New York,us
45494,248668897,1520875648000,"VIP Penthouse Party & Heated Igloo Rooftop (2-1 Drinks, Comp Apps, DJ & More!)",past,1521936000000,1521959992000,28,28,https://www.meetup.com/nycphotography/events/248668897/,"<p>*PREPAY &amp; SAVE - <a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Mar-24-2018_at_0800PM"" class=""linkified"">https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Mar-24-2018_at_0800PM</a></p> <p>This will be the last weekend they will have the heated rooftop igloos! And our last Meetup party at 230 Fifth Penthouse was our BIGGEST one yet w/ 500+ members attending!</p> <p>Join us at this very popular, upscale party at one of NYC's most exclusive penthouse lounges - surrounded by floor to ceiling windows with breathtaking panoramic views of the NYC skyline.</p> <p>Plus, we'll have 2 For 1 Drinks, Complimentary Appetizers, DJ, Dancing, Giveaways &amp; More all on the 20th Fl. Empire Room! You will also have free access to the rooftop.</p> <p>What to expect:<br/>• 2 for 1 Drinks (8-9pm)<br/>• Free Light Appetizers<br/>• Ice Breakers<br/>• DJ &amp; Dancing<br/>• Giveaways</p> <p>What's the venue like? 230 Fifth was voted #1 by Citysearch for Best New Bars/Lounges in New York City Voted ,#2 Best New Bar/Lounge in the United States by Citysearch, and voted #1 ""To Do"" in New York by Spur.</p> <p>Is this event private? Yes. Members can invite guests to join us. We'll be on the 20th Fl (Empire Room).</p> <p>Is there a dress code or age restriction? No hats, sweats, shorts, t-shirts etc. Jeans ok. Dress stylish. General age range 21-55.</p> <p>Can I come alone? Most come on their own. Come alone or bring a friend - either way you'll feel comfortable and have a great time.</p> <p>How many will attend? This is a multi-Meetup event. This page only shows a small portion of the actual attendees. 200+ members will be attending just like our past events.</p> <p>*Get tickets here - <a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Mar-24-2018_at_0800PM"" class=""linkified"">https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Mar-24-2018_at_0800PM</a></p> <p>*Limited # are just $15 with discount code ""5"" at checkout. Price will go up as event gets closer. $30 at door w/ RSVP, $35 w/o.</p> ",18663172,230 5th Ave. Penthouse,40.743961334228516,-73.9878921508789,New York,us
45494,247101133,1516752096000,CALL FOR ARTISTS: SPRING DIGITAL PHOTOGRAPHY & ART FAIR,past,1521842400000,1521929898000,57,57,https://www.meetup.com/nycphotography/events/247101133/,"<p>• What we'll do<br/>ARTHOUSE.NYC presents another helping of SPRUNG, a springtime curated digital art &amp; photography fair. The cure for cabin fever of creativity is here. Submit photography, digital art, traditional art &amp; short films. ARTHOUSE.NYC teams up with New Max Films &amp; ARTx Care in a new space on White Street. Exhibit and sell your latest work, invite friends, family and fans and spring forward. For more info/submit: [masked]</p> <p>• What to bring<br/>photography, art</p> <p>• Important to know<br/>Contact: [masked] for more info</p> ",Null,Null,Null,Null,Null,Null
45494,248639297,1520797845000,Incredible Italian Wine Tastings $24.99 with breathtaking views and art!,past,1521759600000,1521775285000,2,2,https://www.meetup.com/nycphotography/events/248639297/,"<p>We are launching a new concept event and partnering with one of the largest wine distributors in NYC for what we think will be a great event. This is a real wine tasting where you can walk around, try new wines and mix and mingle with upscale professionals.</p> <p><a href=""https://www.eventbrite.com/e/spring-wine-tasting-with-breath-taking-view-and-photography-show-tickets-44009384253"">Tickets Here</a></p> <p>These events will last exactly 1.5 hours and also include some cheese and art from a different featured artist.  There will be about 10 social groups promoting this event so tickets will be limited and as we get more traction eventually double and triple the size of the event.</p> <p>if your an artist and want to display your work also contact me on meetup as ""lynman"".</p> ",1411703,SKYROOM TIMES SQUARE,40.75645065307617,-73.99252319335938,New York,us
45494,248194474,1519665101000,"Back To 80s & 90s Penthouse Party (Comp Apps, 2-1 Drinks, DJ,Dancing, Giveaways)",past,1520730000000,1520750973000,31,31,https://www.meetup.com/nycphotography/events/248194474/,"<p>*PURCHASE TIX AT - <a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Mar-10-2018_at_0800PM"" class=""linkified"">https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Mar-10-2018_at_0800PM</a></p> <p>Back by popular demand we're taking you back, WAY back to our most popular Meetup Party! And this time we're having it at the luxurious 230 Fifth Penthouse!!</p> <p>Plus we'll have 2 For 1 Drinks, Complimentary Appetizers, DJ, Dancing, Giveaways and more! All this on the 20th Fl Empire Room with breathtaking views of NYC! And you will also have free VIP access to the rooftop with heated igloos!</p> <p>What to expect:<br/>• 2 for 1 Drinks (8-9pm)<br/>• Free Light Appetizers<br/>• Ice Breakers &amp; Giveaways<br/>• DJ &amp; Dancing to the best of the 80s &amp; 90s</p> <p>FAQs:</p> <p>Is this private? Yes, this party is 100% private.</p> <p>How should I dress? Neat casual. No sweats, hats, sneakers etc. Jeans ok.</p> <p>Is this event age/ethnic specific? No. It's a multi-group event and all are welcome, 21 &amp; older.</p> <p>Can I come alone? Yes, most will come on their own. So come alone or bring a friend or two - either way you will feel comfortable and have a great time.</p> <p>How many will be attending? This is a multi-Meetup group event. This page only shows a small portion of the actual attendees. 250+ members will attend like all our past 80s/90s parties.</p> <p>*Purchase online here - <a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Mar-10-2018_at_0800PM"" class=""linkified"">https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Mar-10-2018_at_0800PM</a></p> <p>*1st 15 are just $15 with discount code ""5"". Price will go up as event gets closer. $30 at door w/ RSVP, $35 w/o.</p> ",21138352,230 Fifth Ave Penthouse,40.675743103027344,-73.98123168945312,New York,us
45494,247811183,1518636468000,"10th Annual Mardi Gras Penthouse Party (Comp Apps, 2-1 Drinks, Free Beads, DJ)",past,1519520400000,1519543681000,27,27,https://www.meetup.com/nycphotography/events/247811183/,"<p>*PAY ONLINE AT - <a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Feb-24-2018_at_0800PM"" class=""linkified"">https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Feb-24-2018_at_0800PM</a></p> <p>Can't make it New Orleans this year for Mardi Gras? No problem because we're bringing the ""pardi"" to NYC!</p> <p>We're having our annual Mardi Gras Party at one of NYC's most exclusive penthouse lounges - surrounded by floor to ceiling windows with breathtaking panoramic views of the NYC skyline.</p> <p>Plus we'll have 2 For 1 Drinks, Complimentary Appetizers, DJ, Dancing, Giveaways &amp; More all on the 20th Fl Empire Room! You will also have private access to the rooftop with the heated igloos and complimentary robes!</p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/8/6/f/6/600_433834550.jpeg"" /></p> <p>What to expect:<br/>• Complimentary Appetizers (8-9pm)<br/>• 2 For 1 Drinks (8-9pm)<br/>• FREE Beads &amp; Masks to first 100<br/>• Ice Breakers<br/>• Prizes for the most beads<br/>• DJ &amp; Dancing</p> <p>FAQs - How many are attending? Based on presales, we will have at least 300 attending!</p> <p>What's the venue like? 230 Fifth was voted #1 by Citysearch for Best New Bars/Lounges in New York City Voted ,#2 Best New Bar/Lounge in the United States by Citysearch, and voted #1 ""To Do"" in New York by Spur.</p> <p>Can I come alone? Yes about 90% of those attending will be coming solo. But you can also invite friends to join you. Everyone must have a ticket to enter.</p> <p>Is this age/ethnic specific? No, but the general age range will be 21-55. Not meant to be ethnic specific/gender balanced.</p> <p>Is there a dress code? No hats, sweats, t-shirts, sneakerss etc. Jeans ok. Dress stylish.</p> <p>*PREPAY HERE - <a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Feb-24-2018_at_0800PM"" class=""linkified"">https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Feb-24-2018_at_0800PM</a></p> <p>*Limited # are just $15 with discount code ""5"" at checkout. Price will go up as event gets closer. $30 at door w/ RSVP, $35 w/o.</p> ",21138352,230 Fifth Ave Penthouse,40.675743103027344,-73.98123168945312,New York,us
45494,247898619,1518869256000,No Cover Dolce Vita Pre-Oscar Party and Photography show,past,1519342200000,1519365844000,11,11,https://www.meetup.com/nycphotography/events/247898619/,"<p> What we'll do</p> <p>Join us for a multiple group social experience with no cover, breathtaking views and a chance to expand your social circle with upscale attendees from many different industries.</p> <p>We will have a photography show, live DJ and introductions from your host!</p> <p>• What to bring</p> <p>Bring an appreciation for the arts and a desire to make more meaningful connections!</p> <p>• Important to know</p> <p>When you arrive ask for the networking event on the south terrace.</p> ",1411703,SKYROOM TIMES SQUARE,40.75645065307617,-73.99252319335938,New York,us
45494,247722654,1518395223000,DXO Fashion Week 2018 @ Skyroom Penthouse,past,1518739200000,1518755697000,6,6,https://www.meetup.com/nycphotography/events/247722654/,"<p>Greeting All,</p> <p>We have a special offer from the very best and most affordable photo editing software </p> <p>******************************************************************************</p> <p>Is the period <b>Feb 15th (1st day of promotion) </b><b>à</b><b> March 15th</b> <b>(last day of promotion)</b> a good timing for you?</p> <p>We have a 30% off discount code: <b>LYNMANPHOTOS</b></p> <p>DxO PhotoLab Elite will be $139 instead for $199 to your members using this code.</p> <p><a href=""https://shop.dxo.com/us/photo-software/dxo-photolab""><a href=""https://shop.dxo.com/us/photo-software/dxo-photolab"" class=""linkified"">https://shop.dxo.com/us/photo-software/dxo-photolab</a></a></p> <p>*****************************************************************************</p> <p>Now for the event</p> <p>Join 10+ Social and Business Networking Groups at Skyroom Penthouse where we $7 Mojitos 10 PM. There will be a live Fashion show by ones of the cities hottest designers.</p> <p>Bacardi Light Mojitos until 10PM</p> <p>Food Specials until 7PM</p> <p>$8 Pizza Margherita</p> <p>$8 Pommes Frites</p> <p>$5 Calamari</p> ",1411703,SKYROOM TIMES SQUARE,40.75645065307617,-73.99252319335938,New York,us
